,year,score,round,minutes,p1name,p1age,p1ace,p1rank,p1_win_pct,p1_win_pct_hsf,p2name,p2age,p2ace,p2rank,p2_win_pct,p2_win_pct_hsf,p1won,p2won
386,2015,6-4 4-6 3-6 6-3 7-5,R128,208.0,Jan Lennard Struff,24.7364818617,11.0,57.0,0.5142857142857142,0.5,Dudi Sela,29.793292265599998,3.0,106.0,0.4117647058823529,0.4545454545454545,0,1
387,2017,6-3 6-3 6-0,R128,82.0,Pablo Cuevas,31.041752224499998,7.0,22.0,0.4897959183673469,0.3666666666666665,Diego Schwartzman,24.4188911704,6.0,54.0,0.5886075949367089,0.5294117647058824,0,1
388,2016,6-1 6-2 6-3,R128,127.0,Alexander Zverev,18.746064339500002,5.0,83.0,0.7039106145251397,0.7024793388429752,Andy Murray,28.6789869952,3.0,2.0,0.5833333333333334,0.6060606060606061,0,1
389,2011,6-2 6-7(11) 6-4 6-7(3) 8-6,R64,276.0,Thomaz Bellucci,23.0499657769,25.0,30.0,0.16666666666666666,0.47,Jan Hernych,31.5318275154,12.0,241.0,0.55,0.56,0,1
390,2012,6-4 6-3 6-4,R64,149.0,Tommy Haas,33.787816564,8.0,190.0,0.46,0.47,Rafael Nadal,25.620807665999997,2.0,2.0,0.8714285714285714,0.8513513513513513,0,1
391,2015,7-6(5) 6-4 6-2,QF,120.0,Milos Raonic,24.0629705681,17.0,8.0,0.6756756756756757,0.6385542168674698,Novak Djokovic,27.663244353200003,8.0,1.0,0.8430232558139535,0.8421052631578947,0,1
392,2016,7-5 2-6 6-7 6-3 13-11,R128,283.0,Ernests Gulbis,27.3839835729,25.0,79.0,0.4047619047619048,0.4615384615384616,Jeremy Chardy,28.930869267600002,24.0,31.0,0.5,0.484375,0,1
393,2020,7-6(1) 6-3 4-6 6-0,R128,125.0,Christopher Eubanks,23.7097878166,22.0,221.0,0.2,0.125,Peter Gojowczyk,30.5160848734,12.0,120.0,0.40963855421686746,0.43333333333333335,0,1
394,2019,6-2 1-6 6-2 6-4,R64,133.0,Hyeon Chung,22.6557152635,2.0,25.0,0.5737704918032787,0.5789473684210527,Pierre Hugues Herbert,27.8275154004,13.0,55.0,0.5045871559633027,0.48,0,1
395,2018,6-4 6-7(5) 6-4 6-2,R64,182.0,Marcos Baghdatis,32.5804243669,23.0,123.0,0.4571428571428571,0.5384615384615384,Andrey Rublev,20.2381930185,5.0,32.0,0.6551724137931034,0.6585365853658537,0,1
396,2013,6-3 6-2 7-6(13),R16,164.0,Kevin Anderson,26.6611909651,11.0,31.0,0.6734693877551021,0.6986301369863014,Tomas Berdych,27.3264887064,7.0,6.0,0.5454545454545454,0.6388888888888888,0,1
397,2015,6-2 6-0 7-6(5),QF,133.0,Rafael Nadal,28.629705681,3.0,3.0,0.8714285714285714,0.8513513513513513,Tomas Berdych,29.3388090349,11.0,7.0,0.5454545454545454,0.6388888888888888,0,1
398,2017,7-6(7) 7-5 0-6 6-3,R128,189.0,Aljaz Bedene,27.498973306,10.0,109.0,0.4888888888888889,0.4418604651162791,Victor Estrella,36.4572210815,4.0,103.0,0.1,0.56,0,1
399,2014,7-5 5-2 RET,R128,80.0,Tommy Haas,35.780971937,4.0,12.0,0.46,0.47,Guillermo Garcia Lopez,30.611909650900003,7.0,58.0,0.4,0.3333333333333333,0,1
400,2015,6-3 6-2 7-6(3),R64,116.0,Go Soeda,30.3709787817,3.0,92.0,0.375,0.375,Fernando Verdasco,31.1786447639,15.0,33.0,0.5118110236220472,0.5285714285714286,0,1
401,2012,6-2 7-5 5-7 1-6 6-4,R32,220.0,Gael Monfils,25.3744010951,9.0,15.0,0.6428571428571429,0.7108433734939759,Mikhail Kukushkin,24.0574948665,5.0,92.0,0.4571428571428571,0.4722222222222222,0,1
402,2016,7-5 6-1 6-2,R128,105.0,Yuki Bhambri,23.5400410678,2.0,96.0,0.2857142857142857,0.4,Tomas Berdych,30.3353867214,13.0,6.0,0.5454545454545454,0.6388888888888888,0,1
403,2018,6-7(4) 7-5 6-2 6-3,R16,177.0,Andreas Seppi,33.900068446300004,12.0,76.0,0.4854368932038835,0.546875,Kyle Edmund,23.019849418200003,25.0,49.0,0.5478260869565217,0.56,0,1
404,2013,1-6 7-5 6-4 6-7(5) 12-10,R16,302.0,Stan Wawrinka,27.8001368925,16.0,17.0,0.5943396226415094,0.6329113924050633,Novak Djokovic,25.650924024600002,7.0,1.0,0.8430232558139535,0.8421052631578947,0,1
405,2011,7-5 2-6 4-6 7-6(10) 7-5,R64,234.0,Igor Andreev,27.512662559899997,21.0,75.0,0.46,0.47,Nicolas Almagro,25.4072553046,10.0,14.0,0.55,0.56,0,1
406,2015,7-6(5) 7-5 5-7 6-4,R128,215.0,Diego Schwartzman,22.425735797399998,8.0,59.0,0.5886075949367089,0.5294117647058824,Kevin Anderson,28.6735112936,32.0,15.0,0.6734693877551021,0.6986301369863014,0,1
407,2013,4-6 7-6(4) 6-1 6-2,R128,161.0,Julian Reister,26.787132101300003,2.0,296.0,0.46,0.47,Guillaume Rufin,22.6392881588,5.0,92.0,0.55,0.56,0,1
408,2011,6-3 6-4 6-0,R16,104.0,Nicolas Almagro,25.4072553046,5.0,14.0,0.46,0.47,Novak Djokovic,23.657768651599998,12.0,3.0,0.8430232558139535,0.8421052631578947,0,1
409,2015,7-6(4) 7-6(4) 6-3,R64,136.0,Marius Copil,24.257357974,16.0,194.0,0.3939393939393939,0.4489795918367347,Stan Wawrinka,29.8124572211,3.0,4.0,0.5943396226415094,0.6329113924050633,0,1
410,2012,4-6 6-7(3) 6-2 7-6(3) 6-2,R128,227.0,Juan Carlos Ferrero,31.926078028699997,3.0,48.0,0.46,0.47,Viktor Troicki,25.930184804899998,27.0,23.0,0.3666666666666665,0.3333333333333333,0,1
411,2011,6-4 7-6(8) 6-1,R64,127.0,Eduardo Schwank,24.7364818617,2.0,86.0,0.46,0.47,Guillermo Garcia Lopez,27.6221765914,4.0,32.0,0.4,0.3333333333333333,0,1
412,2014,4-6 4-6 6-3 6-3 6-2,R128,192.0,Marcel Granollers,27.7563312799,13.0,35.0,0.4482758620689655,0.2307692307692308,Marin Cilic,25.2922655715,22.0,36.0,0.6153846153846154,0.5862068965517241,0,1
413,2012,6-4 6-4 6-2,R128,123.0,Gilles Muller,28.689938398400002,10.0,55.0,0.32142857142857145,0.3333333333333333,Mardy Fish,30.1026694045,11.0,8.0,0.55,0.56,0,1
414,2020,7-6(3) 7-6(4) 4-6 7-6(6),QF,250.0,Rafael Nadal,33.6317590691,11.0,1.0,0.8714285714285714,0.8513513513513513,Dominic Thiem,26.379192334000003,14.0,5.0,0.7305389221556886,0.7173913043478259,0,1
415,2016,6-1 3-6 6-3 6-2,R128,114.0,Daniel Gimeno Traver,30.4476386037,4.0,100.0,0.46,0.47,Tim Smyczek,28.052019165,8.0,108.0,0.3181818181818182,0.3076923076923077,0,1
416,2011,6-3 6-4 6-4,R64,127.0,Lukasz Kubot,28.6735112936,5.0,72.0,0.46,0.47,Sergiy Stakhovsky,25.029431896,9.0,43.0,0.3333333333333333,0.3636363636363637,0,1
417,2013,6-7(7) 7-6(4) 6-3 6-3,R128,165.0,Alexandr Dolgopolov,24.186173853499998,7.0,20.0,0.5,0.625,Gael Monfils,26.3709787817,26.0,86.0,0.6428571428571429,0.7108433734939759,0,1
418,2010,6-1 6-4 7-5,R128,109.0,Pablo Cuevas,24.046543463400003,7.0,48.0,0.4897959183673469,0.3666666666666665,Feliciano Lopez,28.328542094499998,13.0,46.0,0.4761904761904762,0.4528301886792453,0,1
419,2010,6-3 6-2 6-2,R64,111.0,Igor Kunitsyn,28.301163586599998,2.0,100.0,0.46,0.47,Stan Wawrinka,24.810403833000002,12.0,19.0,0.5943396226415094,0.6329113924050633,0,1
420,2011,6-2 RET,R32,40.0,Viktor Troicki,24.9336071184,2.0,27.0,0.3666666666666665,0.3333333333333333,Novak Djokovic,23.657768651599998,1.0,3.0,0.8430232558139535,0.8421052631578947,0,1
421,2011,6-2 6-0 6-4,R128,102.0,Leonardo Mayer,23.6769336071,2.0,107.0,0.42696629213483145,0.4166666666666667,Eduardo Schwank,24.7364818617,6.0,86.0,0.55,0.56,0,1
422,2012,3-6 1-6 6-4 6-1 6-1,R64,181.0,Matthew Ebden,24.139630390100002,6.0,94.0,0.3870967741935484,0.375,Kei Nishikori,22.0479123888,2.0,26.0,0.6576576576576577,0.65625,0,1
423,2019,6-0 7-5 6-3,R128,99.0,Jiri Vesely,25.514031485300002,10.0,90.0,0.5147058823529411,0.4482758620689655,Ryan Harrison,26.688569473,20.0,83.0,0.46296296296296297,0.5128205128205128,0,1
424,2015,6-2 6-3 7-5,R64,116.0,James Duckworth,22.995208761100002,14.0,120.0,0.2727272727272727,0.3157894736842105,Richard Gasquet,28.5886379192,23.0,28.0,0.5636363636363636,0.5454545454545454,0,1
425,2020,6-3 6-1 6-3,R128,114.0,Andrew Harris,25.8726899384,4.0,162.0,0.46,0.47,Matteo Berrettini,23.772758384699998,11.0,8.0,0.5847457627118644,0.4838709677419355,0,1
426,2020,7-5 4-6 7-6(4) 6-4,R128,215.0,Felix Auger Aliassime,19.4496919918,8.0,22.0,0.5486725663716814,0.5277777777777778,Ernests Gulbis,31.3894592745,14.0,256.0,0.4047619047619048,0.4615384615384616,0,1
427,2013,6-7(0) 7-6(4) 6-4 3-6 6-3,R128,255.0,Albert Ramos,24.9938398357,5.0,51.0,0.4796747967479675,0.3636363636363637,Marcos Baghdatis,27.578370978800002,21.0,35.0,0.4571428571428571,0.5384615384615384,0,1
428,2013,7-5 6-2 6-4,R64,119.0,Rajeev Ram,28.8268309377,1.0,130.0,0.46,0.47,Marin Cilic,24.295687885,9.0,14.0,0.6153846153846154,0.5862068965517241,0,1
429,2015,6-3 6-2 6-2,R128,87.0,Jan Hernych,35.537303217,4.0,201.0,0.46,0.47,Santiago Giraldo,27.1457905544,5.0,32.0,0.3,0.56,0,1
430,2015,6-4 4-6 6-3 6-2,R128,133.0,Tim Puetz,27.167693360700003,12.0,183.0,0.46,0.47,Donald Young,25.492128679,7.0,56.0,0.17647058823529413,0.2,0,1
431,2019,6-4 6-7(5) 6-2 6-3,R16,195.0,Daniil Medvedev,22.9240246407,18.0,19.0,0.7071823204419889,0.7586206896551724,Novak Djokovic,31.6495550992,6.0,1.0,0.8430232558139535,0.8421052631578947,0,1
432,2018,6-4 6-4 6-4,R128,136.0,Guido Pella,27.665982204000002,3.0,56.0,0.5447154471544715,0.44680851063829785,Dominic Thiem,24.366872005500003,15.0,5.0,0.7305389221556886,0.7173913043478259,0,1
433,2020,6-4 3-6 6-1 7-6(2),R128,157.0,Jozef Kovalik,27.2087611225,8.0,139.0,0.3,0.3333333333333333,Pablo Carreno Busta,28.5256673511,12.0,30.0,0.5877862595419847,0.6436781609195402,0,1
434,2018,3-6 6-3 6-7(5) 6-2 2-0 RET,QF,227.0,Rafael Nadal,31.6194387406,3.0,1.0,0.8714285714285714,0.8513513513513513,Marin Cilic,29.297741273099998,20.0,6.0,0.6153846153846154,0.5862068965517241,0,1
435,2017,7-6(3) 4-6 6-3 3-6 6-3,R64,208.0,Fabio Fognini,29.650924024600002,2.0,48.0,0.6,0.5774647887323944,Benoit Paire,27.693360711799997,21.0,47.0,0.5035971223021583,0.4725274725274725,0,1
436,2019,6-3 6-4 6-4,R128,105.0,Marcel Granollers,32.758384668000005,10.0,108.0,0.4482758620689655,0.2307692307692308,Marius Copil,28.2436687201,11.0,60.0,0.3939393939393939,0.4489795918367347,0,1
437,2017,6-3 5-7 7-6(5) 6-7(4) 6-4,SF,296.0,Grigor Dimitrov,25.6728268309,20.0,15.0,0.5504587155963303,0.5714285714285714,Rafael Nadal,30.6228610541,8.0,9.0,0.8714285714285714,0.8513513513513513,0,1
438,2015,7-6(7) 6-3 6-2,R128,138.0,Blaz Rola,24.2902121834,6.0,80.0,0.46,0.47,Adrian Mannarino,26.5571526352,6.0,36.0,0.4820143884892086,0.4851485148514851,0,1
439,2015,5-7 6-0 1-6 7-6(2) 8-6,R128,247.0,Ernests Gulbis,26.3874058864,29.0,13.0,0.4047619047619048,0.4615384615384616,Thanasi Kokkinakis,18.7761806982,16.0,147.0,0.4,0.42857142857142855,0,1
440,2012,7-5 6-7(4) 6-4 4-6 6-3,R128,293.0,Mikhail Youzhny,29.560574948699998,7.0,35.0,0.28,0.35294117647058826,Andrey Golubev,24.487337440100003,12.0,146.0,0.55,0.56,0,1
441,2015,4-6 6-2 6-7(4) 6-3 6-4,R128,197.0,Kenny De Schepper,27.6440793977,11.0,94.0,0.46,0.47,Lukas Rosol,29.4893908282,14.0,30.0,0.4615384615384616,0.2857142857142857,0,1
442,2014,6-3 6-2 3-6 6-3,F,141.0,Rafael Nadal,27.613963039,1.0,1.0,0.8714285714285714,0.8513513513513513,Stan Wawrinka,28.796714579099998,19.0,8.0,0.5943396226415094,0.6329113924050633,0,1
443,2013,6-1 6-1 6-2,R128,82.0,Mikhail Kukushkin,25.054072553,1.0,105.0,0.4571428571428571,0.4722222222222222,Jurgen Melzer,31.6495550992,10.0,29.0,1.0,1.0,0,1
444,2013,6-3 6-4 3-6 4-6 7-5,R64,231.0,Lukas Lacko,25.1991786448,14.0,44.0,0.3870967741935484,0.3043478260869565,Janko Tipsarevic,28.5639972621,15.0,9.0,0.3888888888888889,0.3333333333333333,0,1
445,2013,6-4 6-4 4-6 1-6 8-6,R32,283.0,Gael Monfils,26.3709787817,9.0,86.0,0.6428571428571429,0.7108433734939759,Gilles Simon,28.0492813142,0.0,16.0,0.5378787878787878,0.5238095238095238,0,1
446,2010,6-4 3-6 6-2 6-1,R128,156.0,Yen Hsun Lu,26.431211499,0.0,101.0,0.46,0.47,Louk Sorensen,25.029431896,6.0,284.0,0.55,0.56,0,1
447,2018,6-3 6-7(4) 6-3 6-3,R16,231.0,Diego Schwartzman,25.415468856900002,12.0,26.0,0.5886075949367089,0.5294117647058824,Rafael Nadal,31.6194387406,7.0,1.0,0.8714285714285714,0.8513513513513513,0,1
448,2020,6-4 6-4 6-4,R16,97.0,Andrey Rublev,22.250513347,5.0,16.0,0.6551724137931034,0.6585365853658537,Alexander Zverev,22.7515400411,11.0,7.0,0.7039106145251397,0.7024793388429752,0,1
449,2012,7-5 7-6(4) 6-2,R64,145.0,Flavio Cipolla,28.240930869299998,0.0,76.0,0.46,0.47,Feliciano Lopez,30.3216974675,6.0,19.0,0.4761904761904762,0.4528301886792453,0,1
450,2015,5-7 6-3 6-4 6-2,R64,135.0,Sergiy Stakhovsky,29.0349075975,13.0,71.0,0.3333333333333333,0.3636363636363637,David Ferrer,32.7994524298,2.0,10.0,0.4146341463414634,0.43478260869565216,0,1
451,2012,2-6 6-0 6-4 6-2,R64,165.0,Thomaz Bellucci,24.046543463400003,1.0,37.0,0.16666666666666666,0.47,Gael Monfils,25.3744010951,3.0,15.0,0.6428571428571429,0.7108433734939759,0,1
452,2011,6-4 6-2 7-5,R128,113.0,Marinko Matosevic,25.4428473648,4.0,138.0,0.46,0.47,Ricardas Berankis,20.5749486653,7.0,95.0,0.4107142857142857,0.42857142857142855,0,1
453,2016,6-1 6-2 7-6,R64,100.0,Quentin Halys,19.227926078,9.0,187.0,0.14285714285714285,0.16666666666666666,Novak Djokovic,28.659822039699996,9.0,1.0,0.8430232558139535,0.8421052631578947,0,1
454,2012,6-4 6-2 3-0 RET,R64,99.0,Andrey Golubev,24.487337440100003,4.0,146.0,0.46,0.47,Richard Gasquet,25.5797399042,5.0,18.0,0.5636363636363636,0.5454545454545454,0,1
455,2018,7-6(3) 7-6(2) 6-4,R128,147.0,Peter Polansky,29.5852156057,8.0,139.0,0.17647058823529413,0.21428571428571427,Karen Khachanov,21.6536618754,21.0,47.0,0.5844155844155844,0.5929203539823009,0,1
456,2011,6-3 6-2 6-1,R128,91.0,Donald Young,21.4866529774,1.0,129.0,0.17647058823529413,0.2,Marin Cilic,22.302532512,8.0,15.0,0.6153846153846154,0.5862068965517241,0,1
457,2015,2-6 1-6 6-3 6-4 6-2,R64,182.0,Lleyton Hewitt,33.900068446300004,14.0,87.0,0.46,0.47,Benjamin Becker,33.5934291581,16.0,41.0,0.55,0.56,0,1
458,2018,6-3 2-6 6-0 1-6 6-2,R128,159.0,Philipp Kohlschreiber,34.250513346999995,8.0,29.0,0.4747474747474748,0.4901960784313725,Yoshihito Nishioka,22.302532512,3.0,168.0,0.5,0.5652173913043478,0,1
459,2018,2-6 6-3 6-4 6-1,R64,140.0,Evgeny Donskoy,27.6878850103,3.0,72.0,0.36,0.35,Fabio Fognini,30.6475017112,6.0,25.0,0.6,0.5774647887323944,0,1
460,2012,7-6(2) 6-2 6-4,R32,147.0,Stan Wawrinka,26.803559206,4.0,22.0,0.5943396226415094,0.6329113924050633,Nicolas Almagro,26.4038329911,7.0,10.0,0.55,0.56,0,1
461,2010,4-6 6-3 5-7 6-1 6-3,R128,193.0,Rajeev Ram,25.8370978782,15.0,84.0,0.46,0.47,Stefan Koubek,33.043121149899996,13.0,134.0,0.55,0.56,0,1
462,2017,6-7(10) 7-6(4) 6-3 6-4,R128,165.0,Quentin Halys,20.2245037645,24.0,155.0,0.14285714285714285,0.16666666666666666,Sam Querrey,29.278576317600002,31.0,32.0,0.5368421052631579,0.4925373134328358,0,1
463,2014,6-3 7-6(2) 6-1,R128,110.0,Lukas Lacko,26.1957563313,5.0,96.0,0.3870967741935484,0.3043478260869565,Novak Djokovic,26.6475017112,9.0,2.0,0.8430232558139535,0.8421052631578947,0,1
464,2014,7-6(4) 6-3 6-3,SF,144.0,Roger Federer,32.4325804244,8.0,6.0,0.8320000000000001,0.8181818181818182,Rafael Nadal,27.613963039,3.0,1.0,0.8714285714285714,0.8513513513513513,0,1
465,2019,6-2 6-3 7-6(7),R64,136.0,Ilya Ivashka,24.887063655,11.0,84.0,0.3829787234042553,0.42105263157894735,Pablo Carreno Busta,27.509924709099998,5.0,23.0,0.5877862595419847,0.6436781609195402,0,1
466,2012,3-6 4-6 6-3 6-4 6-4,R128,189.0,Ivan Ljubicic,32.8295687885,13.0,30.0,0.46,0.47,Lukas Lacko,24.2026009582,27.0,119.0,0.3870967741935484,0.3043478260869565,0,1
467,2013,6-4 6-2 6-3,R32,117.0,Marcos Baghdatis,27.578370978800002,4.0,35.0,0.4571428571428571,0.5384615384615384,David Ferrer,30.787132101300003,5.0,5.0,0.4146341463414634,0.43478260869565216,0,1
468,2017,5-7 6-3 6-2 6-0,R128,154.0,Marcel Granollers,30.765229295,4.0,38.0,0.4482758620689655,0.2307692307692308,Dudi Sela,31.786447638600002,1.0,67.0,0.4117647058823529,0.4545454545454545,0,1
469,2016,6-2 6-2 6-2,R128,100.0,Bjorn Fratangelo,22.4996577687,5.0,132.0,0.29411764705882354,0.3,Stephane Robert,35.6714579055,8.0,225.0,0.25,0.56,0,1
470,2014,6-2 6-1 6-4,R32,90.0,Benoit Paire,24.684462696799997,14.0,28.0,0.5035971223021583,0.4725274725274725,Roberto Bautista Agut,25.749486653,4.0,62.0,0.6549295774647887,0.6666666666666666,0,1
471,2017,4-6 6-4 6-4 6-3,R128,174.0,Jan Lennard Struff,26.7296372348,13.0,58.0,0.5142857142857142,0.5,Dominic Thiem,23.370294319,12.0,8.0,0.7305389221556886,0.7173913043478259,0,1
472,2019,6-3 6-3 6-3,R64,122.0,Yoshihito Nishioka,23.2991101985,4.0,69.0,0.5,0.5652173913043478,Karen Khachanov,22.6502395619,16.0,11.0,0.5844155844155844,0.5929203539823009,0,1
473,2017,6-1 7-5 6-2,QF,92.0,Mischa Zverev,29.4045174538,5.0,50.0,0.3484848484848485,0.2727272727272727,Roger Federer,35.4414784394,9.0,17.0,0.8320000000000001,0.8181818181818182,0,1
474,2010,6-7(4) 6-4 6-4 7-6(3),R32,212.0,Feliciano Lopez,28.328542094499998,29.0,46.0,0.4761904761904762,0.4528301886792453,Andy Roddick,27.3867214237,29.0,7.0,0.55,0.56,0,1
475,2020,6-2 6-3 6-0,R128,122.0,Hugo Dellien,26.5954825462,0.0,73.0,0.3783783783783784,0.16666666666666666,Rafael Nadal,33.6317590691,5.0,1.0,0.8714285714285714,0.8513513513513513,0,1
476,2012,6-4 6-2 6-1,R16,126.0,Philipp Kohlschreiber,28.251882272399996,3.0,41.0,0.4747474747474748,0.4901960784313725,Juan Martin del Potro,23.312799452399997,5.0,11.0,0.7638888888888888,0.7916666666666666,0,1
477,2014,7-5 4-6 6-7(4) 6-1 6-3,R128,209.0,Wayne Odesnik,28.1451060917,11.0,139.0,0.46,0.47,Vincent Millot,27.953456536599997,18.0,267.0,0.5,0.5,0,1
478,2019,6-1 6-2 6-4,R32,142.0,Alex De Minaur,19.9069130732,3.0,29.0,0.6016260162601627,0.6666666666666666,Rafael Nadal,32.6160164271,6.0,2.0,0.8714285714285714,0.8513513513513513,0,1
479,2015,6-4 7-6(5) 4-6 7-6(5),R32,177.0,Roger Federer,33.4483230664,15.0,2.0,0.8320000000000001,0.8181818181818182,Andreas Seppi,30.9103353867,4.0,46.0,0.4854368932038835,0.546875,0,1
480,2010,3-6 6-4 6-4 6-2,SF,182.0,Marin Cilic,21.3059548255,6.0,14.0,0.6153846153846154,0.5862068965517241,Andy Murray,22.6803559206,4.0,4.0,0.5833333333333334,0.6060606060606061,0,1
481,2015,7-5 6-1 6-4,R16,126.0,Kevin Anderson,28.6735112936,8.0,15.0,0.6734693877551021,0.6986301369863014,Rafael Nadal,28.629705681,3.0,3.0,0.8714285714285714,0.8513513513513513,0,1
482,2013,6-3 6-2 6-3,R128,110.0,Bjorn Phau,33.2813141684,2.0,78.0,0.46,0.47,Somdev Devvarman,27.9178644764,4.0,551.0,0.55,0.56,0,1
483,2020,6-2 7-6(3) 7-6(1),R128,133.0,Lorenzo Sonego,24.6954140999,12.0,53.0,0.4473684210526316,0.3793103448275862,Nick Kyrgios,24.733744011,14.0,26.0,0.6428571428571429,0.671875,0,1
484,2014,6-1 6-2 6-7(6) 6-2,R16,162.0,Stephane Robert,33.659137576999996,3.0,119.0,0.25,0.47,Andy Murray,26.6666666667,7.0,4.0,0.5833333333333334,0.6060606060606061,0,1
485,2017,4-6 6-4 7-6(1) 7-6(2),R32,187.0,Steve Darcis,32.845995893200005,8.0,71.0,0.35,0.4,Andreas Seppi,32.9034907598,11.0,89.0,0.4854368932038835,0.546875,0,1
486,2020,6-4 6-1 6-2,R128,119.0,Yasutaka Uchiyama,27.457905544099997,6.0,93.0,0.3333333333333333,0.35714285714285715,Mikael Ymer,21.363449692,4.0,78.0,0.4827586206896552,0.5,0,1
487,2019,5-7 4-2 RET,R128,92.0,Thanasi Kokkinakis,22.762491444200002,0.0,144.0,0.4,0.42857142857142855,Taro Daniel,25.9630390144,3.0,82.0,0.4366197183098591,0.3947368421052632,0,1
488,2018,7-5 3-6 6-4 6-1,R64,159.0,John Millman,28.5886379192,13.0,122.0,0.4957264957264957,0.5316455696202531,Damir Dzumhur,25.6563997262,7.0,30.0,0.3939393939393939,0.36764705882352944,0,1
489,2014,3-6 7-6(6) 7-6(9) 6-1,R64,169.0,Matthew Ebden,26.1327857632,9.0,67.0,0.3870967741935484,0.375,Vasek Pospisil,23.5592060233,14.0,30.0,0.5,0.5384615384615384,0,1
490,2018,6-3 6-4 6-3,R128,134.0,Frances Tiafoe,19.9863107461,9.0,81.0,0.4871794871794872,0.5,Juan Martin del Potro,29.311430527,14.0,10.0,0.7638888888888888,0.7916666666666666,0,1
491,2011,3-6 6-4 3-6 7-6(1) 9-7,R128,288.0,Lleyton Hewitt,29.8945927447,10.0,54.0,0.46,0.47,David Nalbandian,29.0431211499,7.0,21.0,0.55,0.56,0,1
492,2012,2-6 6-3 7-6(3) 6-3,R128,206.0,Jesse Huta Galung,26.2778918549,8.0,233.0,0.46,0.47,Carlos Berlocq,28.9500342231,9.0,61.0,0.1111111111111111,0.56,0,1
493,2018,6-3 3-6 6-7(5) 7-5 11-9,R128,256.0,Quentin Halys,21.221081451099998,27.0,134.0,0.14285714285714285,0.16666666666666666,Casper Ruud,19.066392881600002,9.0,138.0,0.5476190476190477,0.3333333333333333,0,1
494,2019,6-7(6) 6-3 6-2 4-6 6-4,R16,238.0,Marin Cilic,30.2943189596,17.0,7.0,0.6153846153846154,0.5862068965517241,Roberto Bautista Agut,30.7515400411,10.0,24.0,0.6549295774647887,0.6666666666666666,0,1
495,2013,7-6(2) 6-2 6-3,R64,108.0,Lukas Rosol,27.477070499699998,13.0,75.0,0.4615384615384616,0.2857142857142857,Milos Raonic,22.0506502396,18.0,15.0,0.6756756756756757,0.6385542168674698,0,1
496,2011,6-3 6-1 6-4,R128,132.0,Mischa Zverev,23.405886379200002,7.0,80.0,0.3484848484848485,0.2727272727272727,Janko Tipsarevic,26.5708418891,13.0,49.0,0.3888888888888889,0.3333333333333333,0,1
497,2018,6-4 3-6 6-3 6-3,R128,124.0,John Isner,32.7227926078,24.0,16.0,0.6,0.5684210526315789,Matthew Ebden,30.1382614648,13.0,78.0,0.3870967741935484,0.375,0,1
498,2019,6-2 6-3 7-6(3),R128,115.0,Pablo Andujar,32.9746748802,1.0,85.0,0.4067796610169492,0.2608695652173913,Denis Shapovalov,19.7508555784,15.0,27.0,0.5632911392405063,0.5916666666666667,0,1
499,2011,6-2 6-2 6-1,R32,91.0,Ricardas Berankis,20.5749486653,1.0,95.0,0.4107142857142857,0.42857142857142855,David Ferrer,28.7939767283,5.0,7.0,0.4146341463414634,0.43478260869565216,0,1
500,2013,4-6 6-3 6-4 6-2,R128,120.0,Igor Sijsling,25.4099931554,7.0,65.0,0.46,0.47,Denis Istomin,26.3545516769,3.0,50.0,0.3461538461538461,0.2962962962962963,0,1
501,2018,7-6(4) 6-1 6-1,R64,116.0,Daniil Medvedev,21.9274469541,12.0,53.0,0.7071823204419889,0.7586206896551724,Hyeon Chung,21.659137577,3.0,58.0,0.5737704918032787,0.5789473684210527,0,1
502,2011,6-1 6-4 6-2,R128,93.0,Andrey Golubev,23.490759753600003,2.0,38.0,0.46,0.47,Grigor Dimitrov,19.6741957563,2.0,105.0,0.5504587155963303,0.5714285714285714,0,1
503,2011,6-2 6-1 6-1,R64,102.0,Ryan Sweeting,23.512662559899997,2.0,116.0,0.46,0.47,Rafael Nadal,24.624229979499997,7.0,1.0,0.8714285714285714,0.8513513513513513,0,1
504,2012,6-3 6-1 3-6 6-3,R64,143.0,Donald Young,22.4832306639,2.0,42.0,0.17647058823529413,0.2,Lukas Lacko,24.2026009582,8.0,119.0,0.3870967741935484,0.3043478260869565,0,1
505,2012,6-1 6-1 7-5,R128,100.0,Benoit Paire,22.6913073238,3.0,84.0,0.5035971223021583,0.4725274725274725,Stan Wawrinka,26.803559206,1.0,22.0,0.5943396226415094,0.6329113924050633,0,1
506,2014,6-3 3-6 4-6 6-1 6-2,R128,183.0,Pablo Carreno Busta,22.507871321,7.0,63.0,0.5877862595419847,0.6436781609195402,Julien Benneteau,32.0657084189,16.0,38.0,0.42105263157894735,0.4545454545454545,0,1
507,2020,7-5 6-1 6-2,R128,116.0,Marcos Giron,26.4914442163,5.0,107.0,0.42857142857142855,0.45,Philipp Kohlschreiber,36.2628336756,6.0,79.0,0.4747474747474748,0.4901960784313725,0,1
508,2019,6-3 6-7(5) 6-3 7-5,R64,169.0,Pablo Cuevas,33.0349075975,15.0,94.0,0.4897959183673469,0.3666666666666665,Grigor Dimitrov,27.665982204000002,8.0,21.0,0.5504587155963303,0.5714285714285714,0,1
509,2013,7-6(3) 6-2 6-3,R32,126.0,Evgeny Donskoy,22.6858316222,5.0,82.0,0.36,0.35,Kei Nishikori,23.0444900753,7.0,18.0,0.6576576576576577,0.65625,0,1
